id,code,name,user_type_id:id,reconcile,chart_template_id:id
a_1_1181104,1181104,Uang Muka Program News,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181105,1181105,Uang Muka Program Promo,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181106,1181106,Uang Muka Program Spesial Event,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181107,1181107,Uang Muka Perjalanan Dinas Program,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181202,1181202,Uang Muka Perjalanan Dinas No  Program,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181203,1181203,Uang Muka Pembelian,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181204,1181204,Uang Muka Sewa,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181205,1181205,Uang Muka Operasional,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1181299,1181299,Uang Muka lainnya,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182101,1182101,Asuransi - Kendaraan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182102,1182102,Asuransi - Property & Equipment,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182103,1182103,Asuransi - Kesehatan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182199,1182199,Asuransi - Lainnya,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182201,1182201,Perijinan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182301,1182301,License Software,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182401,1182401,Keanggotaan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182501,1182501,Sewa - Gedung,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182502,1182502,Sewa - Tower,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182504,1182504,Sewa - Lahan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182505,1182505,Sewa - Studio,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182599,1182599,Sewa - Lainnya,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1182999,1182999,Biaya Dibayar dimuka Lainnya,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183001,1183001,Pajak Dibayar Dimuka - PPh 22,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183002,1183002,Pajak Dibayar Dimuka - PPh 23,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183003,1183003,Pajak Dibayar Dimuka - PPh 25,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183004,1183004,Pajak Dibayar Dimuka - PPN - Dalam Negri,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183005,1183005,Pajak Dibayar Dimuka - PPN - Luar Negri,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183006,1183006,Pajak Dibayar Dimuka - PPN - FP Belum Diterima,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1183007,1183007,Pajak Dibayar Dimuka - PPh 24,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1190011,1190011,Setoran Jaminan,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1190099,1190099,Aset Lancar Lainnya,account.data_account_type_prepayments,FALSE,mnc_chart
a_1_1190121,1190121,Persediaan Kebutuhan Kantor & Produksi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1190122,1190122,Persediaan Merchandise,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1190123,1190123,Persedian Set & Properti,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1190124,1190124,Persediaan Kaset,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1190199,1190199,Persediaan Lainnya,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1210101,1210101,Piutang kepada pihak berelasi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220101,1220101,INVESTASI - PT Rajawali Citra Televisi Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220102,1220102,INVESTASI - PT Global Informasi Bermutu,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220103,1220103,INVESTASI - PT Cipta Televisi Pendidikan Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220104,1220104,INVESTASI - PT MNC Networks,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220105,1220105,INVESTASI - Media Nusantara Citra B V,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220106,1220106,INVESTASI - MNC International Middle East Limited,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220107,1220107,INVESTASI - PT Media Nusantara Informasi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220108,1220108,INVESTASI - PT MNI Global,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220109,1220109,INVESTASI - PT MNI Publishing,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220110,1220110,INVESTASI - PT Okezone Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220111,1220111,INVESTASI - PT Cross Media Internasional,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220112,1220112,INVESTASI - PT MNC Pictures,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220113,1220113,INVESTASI - PT Star Media Nusantara,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220114,1220114,INVESTASI - PT MNC Lisensi Internasional,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220115,1220115,INVESTASI - PT SUN TELEVISI NETWORK,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220116,1220116,INVESTASI - PT MNC MEDIA INVESTASI,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220117,1220117,INVESTASI - PT INNOFORM,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220118,1220118,INVESTASI - PT MEDIATE INDONESIA,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220119,1220119,INVESTASI - PT MNC FILM INDONESIA,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220120,1220120,INVESTASI - PT MNC INFOTAINMENT INDONESIA,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220121,1220121,INVESTASI - PT ASIA MEDIA PRODUCTIONS,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220122,1220122,INVESTASI - PT LINKTONE INDONESIA,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220123,1220123,INVESTASI - PT MNC Portal Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220124,1220124,INVESTASI - PT MNC Digital Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220125,1220125,INVESTASI - PT Blockbuster Media Visual,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220126,1220126,INVESTASI - PT Esports Star Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220201,1220201,INVESTASI ASOSIASI - PT Linktone Indonesia,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220401,1220401,Dana Kelolaan,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220402,1220402,Reksadana,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220403,1220403,Efek tersedia untuk dijual,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220404,1220404,Deposito Berjangka,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220405,1220405,Obligasi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220406,1220406,Obligasi Konveersi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220407,1220407,Uang Muka Investasi,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220408,1220408,Obligasi Wajib Tukar,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220409,1220409,Notes receivable,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220410,1220410,Bank Yang Dibatasi Penggunaannya,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1220499,1220499,Aset Keuangan Tidak Lancar Lainnya,account.data_account_type_current_assets,FALSE,mnc_chart
a_1_1231101,1231101,Biaya Perolehan Aset Tetap-Tanah,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231102,1231102,Biaya Perolehan Aset Tetap-Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231103,1231103,Biaya Perolehan Aset Tetap-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231104,1231104,Biaya Perolehan Aset Tetap-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231105,1231105,Biaya Perolehan Aset Tetap-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231106,1231106,Biaya Perolehan Aset Tetap-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231107,1231107,Biaya Perolehan Aset Tetap-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231108,1231108,Biaya Perolehan Aset Tetap-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231109,1231109,Biaya Perolehan Aset Tetap-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231110,1231110,Biaya Perolehan Aset Tetap-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231111,1231111,Biaya Perolehan Aset Tetap-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231112,1231112,Biaya Perolehan Aset Tetap-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231113,1231113,Biaya Perolehan Aset Tetap-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231201,1231201,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Tanah,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231202,1231202,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231203,1231203,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231204,1231204,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231205,1231205,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231206,1231206,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231207,1231207,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231208,1231208,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231209,1231209,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231210,1231210,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231211,1231211,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231212,1231212,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231213,1231213,Biaya Perolehan Aset Tetap - Aset Dalam Penyelesaian-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231301,1231301,Akumulasi Penyusutan Aset Tetap-Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231302,1231302,Akumulasi Penyusutan Aset Tetap-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231303,1231303,Akumulasi Penyusutan Aset Tetap-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231304,1231304,Akumulasi Penyusutan Aset Tetap-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231305,1231305,Akumulasi Penyusutan Aset Tetap-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231306,1231306,Akumulasi Penyusutan Aset Tetap-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231307,1231307,Akumulasi Penyusutan Aset Tetap-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231308,1231308,Akumulasi Penyusutan Aset Tetap-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231309,1231309,Akumulasi Penyusutan Aset Tetap-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231310,1231310,Akumulasi Penyusutan Aset Tetap-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231311,1231311,Akumulasi Penyusutan Aset Tetap-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1231312,1231312,Akumulasi Penyusutan Aset Tetap-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232101,1232101,Biaya Perolehan Aset Tetap Kerjasama-Tanah,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232102,1232102,Biaya Perolehan Aset Tetap Kerjasama-Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232103,1232103,Biaya Perolehan Aset Tetap Kerjasama-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232104,1232104,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232105,1232105,Biaya Perolehan Aset Tetap Kerjasama-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232106,1232106,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232107,1232107,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232108,1232108,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232109,1232109,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232110,1232110,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232111,1232111,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232112,1232112,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232113,1232113,Biaya Perolehan Aset Tetap Kerjasama-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232201,1232201,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Tanah,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232202,1232202,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Bangungan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232203,1232203,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232204,1232204,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232205,1232205,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232206,1232206,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232207,1232207,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232208,1232208,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232209,1232209,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232210,1232210,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232211,1232211,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232212,1232212,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232213,1232213,Biaya Perolehan Aset Tetap Kerjasama - Aset Dalam Penyelesaian-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232301,1232301,Akumulasi Penyusutan Aset Tetap Kerjasama-Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232302,1232302,Akumulasi Penyusutan Aset Tetap Kerjasama-Perlengkapan Bangunan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232303,1232303,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232304,1232304,Akumulasi Penyusutan Aset Tetap Kerjasama-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232305,1232305,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232306,1232306,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Broadcast,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232307,1232307,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Teknik,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232308,1232308,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Master Control,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232309,1232309,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Komunikasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232310,1232310,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Produksi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232311,1232311,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Transmisi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1232312,1232312,Akumulasi Penyusutan Aset Tetap Kerjasama-Peralatan Komputer,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233104,1233104,Biaya Perolehan Aset Sewa Guna Usaha-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233105,1233105,Biaya Perolehan Aset Sewa Guna Usaha-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233106,1233106,Biaya Perolehan Aset Sewa Guna Usaha -Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233204,1233204,Akumulasi Penyusutan Aset Sewa Guna Usaha-Peralatan Kantor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233205,1233205,Akumulasi Penyusutan Aset Sewa Guna Usaha-Kendaraan Bermotor,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1233206,1233206,Akumulasi Penyusutan Aset Sewa Guna Usaha-Peralatan Studio,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1239001,1239001,Aset Clearing,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1239002,1239002,CIP Clearing,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1239003,1239003,Aset Tidak Berwujud,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1240001,1240001,Goodwill - PT Cipta Televisi Indonesia,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1240002,1240002,Goodwill - PT Cross Media Internasional,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1240003,1240003,Goodwill - PT MNI Global,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1240004,1240004,Goodwill - PT Linktone Indonesia,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1250001,1250001,Aset Pajak Tangguhan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290001,1290001,Deposit yang dijaminkan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290002,1290002,Hak Cipta,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290003,1290003,Pra Operasi Bisnis Lokal,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290004,1290004,Uang Muka Investasi,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290005,1290005,Aset yang belum digunakan,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290006,1290006,Setoran Jaminan > 1 tahun,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_1_1290099,1290099,Aset Tidak Lancar Lainnya,account.data_account_type_fixed_assets,FALSE,mnc_chart
a_2_2110101,2110101,Pinjaman Jangka Pendek - Bank,account.data_account_type_payable,TRUE,mnc_chart
a_2_2110201,2110201,PINJAMAN JANGKA PENDEK - Lainnya,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121101,2121101,Utang Usaha - Pihak Ketiga - Program Asing,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121102,2121102,Utang Usaha - Pihak Ketiga - Program Lokal,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121103,2121103,Utang Usaha - Pihak Ketiga - Produksi Inhouse,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121104,2121104,Utang Usaha - Pihak Ketiga - Aset Teknik,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121106,2121106,Utang Usaha - Pihak Ketiga - Program Bagi Hasil,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121108,2121108,Utang Usaha - Pihak Ketiga - Jasa Satelit,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121110,2121110,Utang Usaha - Pihak Ketiga - Subtitling Dubbing,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121112,2121112,Utang Usaha - Pihak Ketiga - Handling,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121113,2121113,Utang Usaha - Pihak Ketiga - Sewa,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121199,2121199,Utang Usaha - Pihak Ketiga - Lainnya,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121201,2121201,Utang Usaha - Pihak Berelasi,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121901,2121901,AP Accrual (system) - Expense AP Accrual (System),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121902,2121902,AP Accrual (system) - Inventory AP Accrual - In House (System Gen21),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121903,2121903,AP Accrual (system) - Inventory AP Accrual - Acquistion - Lokal (System Gen21),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121904,2121904,AP Accrual (system) - Inventory AP Accrual - Acquistion - Asing (System Gen21),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121905,2121905,AP Accrual (system) - Aset Clearing,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121906,2121906,AP Accrual (system) - CIP Clearing,account.data_account_type_payable,TRUE,mnc_chart
a_2_2121907,2121907,AP Accrual (system) - Utang Receiving (Penerimaan Inventory di System),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121908,2121908,AP Accrual (system) - Inventory AP Accrual - Out House Local (System Gen21),account.data_account_type_payable,TRUE,mnc_chart
a_2_2121909,2121909,AP Accrual (system) - Inventory AP Accrual - Out House Asing (System Gen21),account.data_account_type_payable,TRUE,mnc_chart
a_2_2122001,2122001,Notes Payable,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123099,2123099,Utang Lainnya,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123101,2123101,Utang Supplier Aset Tetap,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123102,2123102,Outstanding Cheque,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123103,2123103,Outstanding Cheque Clearing,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123104,2123104,Outstanding Cheque Kas,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2123105,2123105,Utang Lainnya - Pihak Berelasi,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2130001,2130001,Unidentified AR (system),account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2130002,2130002,Penerimaan sebelum tayang,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2130003,2130003,Deposito Pelanggan,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2130004,2130004,Pendapatan yang ditangguhkan,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2130005,2130005,Deposit Sewa Plenary Hall,account.data_account_type_current_liabilities,TRUE,mnc_chart
a_2_2140001,2140001,Utang Pajak - PPh 4(2),account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140002,2140002,Utang Pajak - PPh 21,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140003,2140003,Utang Pajak - PPh 23,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140004,2140004,Utang Pajak - PPh 25,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140005,2140005,Utang Pajak - PPh 26,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140006,2140006,Utang Pajak - PPh 29,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140007,2140007,Utang Pajak - PPN Keluaran,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140008,2140008,Utang Pajak - PPN LN,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140009,2140009,Utang Pajak - PPh 15,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140010,2140010,Utang Pajak - PPN SSP,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2140099,2140099,Utang Pajak Lainnya,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150001,2150001,Biaya yang masih harus dibayar - Produksi In House (Gen21),account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150002,2150002,Biaya yang masih harus dibayar - Bunga Pinjaman,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150003,2150003,Biaya yang masih harus dibayar - Satelit,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150004,2150004,Biaya yang masih harus dibayar - Beban Sewa,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150005,2150005,Biaya yang masih harus dibayar - Revenue Sharing,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150006,2150006,Biaya yang masih harus dibayar - Gaji dan Tunjangan,account.data_account_type_current_liabilities,FALSE,mnc_chart
a_2_2150007,2150007,Biaya yang masih harus dibayar - Konsultan,account.data_account_type_current_liabilities,FALSE,mnc_chart
